fips,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,ADI_NATRANK,2021/3/10_x,2022/3/10_x,2023/3/10_x,2021/3/10_y,2022/3/10_y,2023/3/10_y,Value_education,Value_poverty,Value_unemployment,pct_pop_commutes_by_car_truck_van_any,pct_pop_commutes_by_public_transport_any,pct_pop_commutes_by_bicycle,pct_pop_citizenship_non_us,pct_pop_citizenship_us_native,pct_pop_citizenship_us_naturalized,pct_pop_ethnicity_hispanic_latino,pct_pop_race_asian,pct_pop_race_black,pct_pop_race_hawaiian_pacific_islander,pct_pop_race_multiple,pct_pop_race_native_american,pct_pop_race_white,pct_pop_sex_female,pct_pop_sex_male,pct_households_with_annual_income_100000_to_124999,pct_households_with_annual_income_125000_to_149999,pct_households_with_annual_income_150000_to_199999,pct_households_with_annual_income_200000_or_more,pct_households_with_annual_income_30000_to_39999,pct_households_with_annual_income_40000_to_49999,pct_households_with_annual_income_50000_to_59999,pct_households_with_annual_income_60000_to_75499,pct_households_with_annual_income_75000_to_99999,pct_households_with_annual_income_less_than_30000,pct_pop_employment_status_in_labor_force,pct_pop_received_ssi_foodstamps_snap_past_year,pct_pop_works_industry_agriculture_forestry_fishing_hunting_mining,pct_pop_works_industry_armed_forces,pct_pop_works_industry_arts_entertainment_food_services,pct_pop_works_industry_construction,pct_pop_works_industry_educational_healthcare_social_assistance,pct_pop_works_industry_finance_insurance_real_estate,pct_pop_works_industry_information,pct_pop_works_industry_manufacturing,pct_pop_works_industry_other_services,pct_pop_works_industry_professional_scientific_management,pct_pop_works_industry_public_administration,pct_pop_works_industry_retail_trade,pct_pop_works_industry_transportation_warehousing_utilities,pct_pop_works_industry_wholesale_trade,pct_households_with_no_internet_access,pct_pop_veterans,pct_pop_adult_education_bachelors_or_higher,pct_pop_adult_education_high_school,pct_pop_adult_education_less_than_high_school,pct_pop_adult_education_some_college_or_associates,pop_commutes_by_car_truck_van_any,pop_commutes_by_public_transport_any,pop_commutes_by_bicycle,median_age,pop_citizenship_non_us,pop_citizenship_us_native,pop_citizenship_us_naturalized,pop_ethnicity_hispanic_latino,pop_race_asian,pop_race_black,pop_race_hawaiian_pacific_islander,pop_race_multiple,pop_race_native_american,pop_race_white,pop_sex_female,pop_sex_male,households_with_annual_income_100000_to_124999,households_with_annual_income_125000_to_149999,households_with_annual_income_150000_to_199999,households_with_annual_income_200000_or_more,households_with_annual_income_30000_to_39999,households_with_annual_income_40000_to_49999,households_with_annual_income_50000_to_59999,households_with_annual_income_60000_to_75499,households_with_annual_income_75000_to_99999,households_with_annual_income_less_than_30000,pop_employment_status_in_labor_force_civilian_unemployed,pop_employment_status_in_labor_force,pop_received_ssi_foodstamps_snap_past_year,pop_works_industry_agriculture_forestry_fishing_hunting_mining,pop_works_industry_armed_forces,pop_works_industry_arts_entertainment_food_services,pop_works_industry_construction,pop_works_industry_educational_healthcare_social_assistance,pop_works_industry_finance_insurance_real_estate,pop_works_industry_information,pop_works_industry_manufacturing,pop_works_industry_other_services,pop_works_industry_professional_scientific_management,pop_works_industry_public_administration,pop_works_industry_retail_trade,pop_works_industry_transportation_warehousing_utilities,pop_works_industry_wholesale_trade,households_with_no_internet_access,pop_adult_education_bachelors_or_higher,pop_adult_education_high_school,pop_adult_education_less_than_high_school,pop_adult_education_some_college_or_associates,pop_veterans,pop_total
47141,232.0,13384.0,69548.0,1061542.0,68.57777777777778,10689.0,25037.0,25114.0,170.0,295.0,304.0,21.92500000035714,12.476923076923075,8.374074074074073,42.351863,0.211352,0.001273,2.401263,1.284663,1.946729,6.376206,1.285936,2.39999,0.0,2.394897,0.305569,92.574673,50.550024,49.449976,6.564496,4.270384,3.763728,3.093432,13.01885,9.393587,8.150549,8.685527,10.321931,32.737515,48.514171,5.226503,0.360317,0.161697,4.33526,2.500573,10.952102,1.828321,0.370502,6.616842,2.490387,3.58407,1.415803,6.222149,3.348527,0.948537,17.07839,5.836368,13.487052,17.458175,4.657381,12.808434,33264,166,1,36.7,1886.0,75127.0,1529.0,5008,1010,1885,0,1881,240,72710,39703,38839,2086,1357,1196,983,4137,2985,2590,2760,3280,10403,2224,38104,4105,283,127,3405,1964,8602,1436,291,5197,1956,2815,1112,4887,2630,745,5427,10593,13712,3658,10060,4584,78542
47143,0.0,0.0,0.0,0.0,76.73684210526316,4177.0,9936.0,9981.0,73.0,148.0,160.0,22.253571428928574,15.684615384615386,9.925925925925926,35.666181,0.154714,0.0,1.917243,0.497512,0.752336,5.102536,0.521781,1.756462,0.0,3.151923,0.094042,92.780002,50.576386,49.423614,7.822136,3.310613,4.081467,2.012334,10.296981,11.213892,5.955858,10.183382,12.163259,32.960078,43.338187,6.959107,1.064798,0.0,3.555394,3.961898,6.637544,1.683655,0.391336,6.928771,2.111394,1.926344,1.565344,4.41694,3.525058,0.452008,17.413178,6.8863,7.978401,19.636573,7.978401,14.324718,11757,51,0,40.0,632.0,32084.0,248.0,1682,172,579,0,1039,31,30584,16672,16292,964,408,503,248,1269,1382,734,1255,1499,4062,1255,14286,2294,351,0,1172,1306,2188,555,129,2284,696,635,516,1456,1162,149,2146,2630,6473,2630,4722,2270,32964
47145,52.0,3107.0,12838.0,146022.0,67.19444444444444,5963.0,15712.0,15794.0,96.0,225.0,233.0,21.892857142785715,12.976923076923075,8.8,39.311095,0.0,0.0,0.594401,0.858788,1.423187,1.955711,0.772534,2.39073,0.033751,2.321352,0.423769,93.613471,51.039733,48.960267,8.27005,4.732358,6.510465,4.422115,9.497129,8.594184,6.584553,10.122245,13.395999,27.870902,45.827005,4.848962,0.551274,0.0,3.296394,2.625115,9.444788,1.520692,0.695655,4.179558,1.788828,5.94401,2.281975,5.974011,2.810748,0.776284,16.63734,9.797304,10.011063,18.387054,4.016426,18.786447,20965,0,0,47.3,317.0,52255.0,759.0,1043,412,1275,18,1238,226,49925,27220,26111,1786,1022,1406,955,2051,1856,1422,2186,2893,6019,1471,24440,2586,294,0,1758,1400,5037,811,371,2229,954,3170,1217,3186,1499,414,3593,5339,9806,2142,10019,5225,53331
47147,109.0,2894.0,12849.0,294052.0,51.170731707317074,9066.0,21471.0,21555.0,122.0,290.0,302.0,21.5678571425,8.846153846153847,4.742307692307692,44.82404,0.078893,0.032403,2.604886,1.463751,1.603223,7.100392,0.650869,7.253952,0.054944,2.692232,0.314164,86.016173,50.443774,49.556226,11.675982,4.835005,6.752929,4.241635,9.340786,8.743588,8.211469,12.188959,15.0869,18.922747,51.621538,5.762024,0.842467,0.042264,3.243076,5.295709,9.488321,2.935956,0.645234,6.749598,1.961061,4.985771,2.296357,5.323885,3.074019,1.77228,15.182605,5.528162,11.995999,20.853174,5.528162,15.456031,31817,56,23,39.0,1849.0,67995.0,1138.0,5040,462,5149,39,1911,223,61056,35806,35176,3050,1263,1764,1108,2440,2284,2145,3184,3941,4943,1708,36642,4090,598,30,2302,3759,6735,2084,458,4791,1392,3539,1630,3779,2182,1258,3966,8515,14802,3924,10971,3924,70982
47149,649.0,27238.0,142906.0,3093052.0,47.477987421383645,39021.0,95362.0,95804.0,391.0,865.0,900.0,21.56785714303572,7.092307692307693,4.373076923076924,47.615683,0.127414,0.000309,4.205295,2.665523,3.26033,8.322973,3.491712,15.118514,0.011415,4.283656,0.260382,75.155103,50.854726,49.145274,10.980572,7.108088,6.552768,4.54928,8.55105,9.470798,9.064721,11.745872,15.246987,16.729863,55.652051,4.039316,0.248967,0.273648,5.253302,3.418904,10.706518,3.355968,1.114645,6.988051,2.314131,5.158589,2.034621,6.169884,3.52318,1.707909,7.361452,5.529726,17.941068,14.033177,3.528733,17.123827,154341,413,1,33.6,13631.0,299940.0,10568.0,26978,11318,49005,37,13885,844,243607,164840,159299,12655,8192,7552,5243,9855,10915,10447,13537,17572,19281,7568,180390,13093,807,887,17028,11082,34704,10878,3613,22651,7501,16721,6595,19999,11420,5536,8484,58154,45487,11438,55505,17924,324139
47151,0.0,0.0,0.0,0.0,89.0625,2897.0,8987.0,9040.0,44.0,111.0,117.0,22.28571428542857,20.49230769230769,10.92962962962963,34.772934,0.186194,0.0,0.131698,0.622162,0.158946,0.990009,0.013624,0.576748,0.0,1.02634,0.554042,97.761126,50.435967,49.564033,4.104348,2.597101,1.066667,0.93913,12.278261,9.217391,9.298551,11.895652,7.942029,40.66087,40.576748,6.902816,0.663034,0.0,2.138965,3.914623,8.832879,1.480472,0.277021,7.524977,1.158038,1.385104,2.279746,3.773842,2.556767,0.331517,25.055072,6.235241,4.850136,24.00545,8.946412,13.932788,7657,41,0,39.4,29.0,21956.0,35.0,218,3,127,0,226,122,21527,11106,10914,354,224,92,81,1059,795,802,1026,685,3507,732,8935,1520,146,0,471,862,1945,326,61,1657,255,305,502,831,563,73,2161,1068,5286,1970,3068,1373,22020
47153,0.0,0.0,0.0,0.0,66.55555555555556,1584.0,4194.0,4218.0,26.0,66.0,68.0,24.210344827931035,14.092307692307692,9.085185185185184,37.258972,0.0,0.0,2.269684,0.990894,0.341457,3.588645,0.0,0.428495,0.0,2.390198,0.174076,96.665774,48.975629,51.024371,6.517422,4.441235,3.303845,1.04712,10.037913,6.914606,7.817296,9.92959,13.91948,36.071493,43.110605,9.072041,0.702999,0.0,3.153455,5.342796,8.107927,2.00857,0.5624,5.44992,1.546599,3.702464,1.332351,5.141939,2.624531,0.354847,19.407835,8.817622,7.297804,22.536154,7.62587,15.111141,5565,0,0,44.4,339.0,14546.0,51.0,536,0,64,0,357,26,14438,7315,7621,361,246,183,58,556,383,433,550,771,1998,302,6439,1355,105,0,471,798,1211,300,84,814,231,553,199,768,392,53,1075,1090,3366,1139,2257,1317,14936
47155,89.0,4739.0,21096.0,465601.0,59.85074626865672,12230.0,30156.0,30322.0,165.0,393.0,415.0,22.07142857107143,13.153846153846152,8.944444444444445,42.713276,0.106115,0.033671,3.649739,1.081555,1.600906,6.337302,0.816268,0.877488,0.044895,3.16406,0.325487,93.991246,50.529044,49.470956,8.288369,3.4559,3.108467,4.006001,12.120654,9.796541,8.830574,12.61285,11.273129,26.507515,50.496393,6.219964,0.257124,0.035712,12.14199,3.510974,6.189354,3.618109,0.476497,3.491587,1.924352,4.363974,1.718245,6.616874,1.879458,0.63771,15.77659,6.966849,9.248319,19.124144,6.301591,17.363045,41862,104,33,42.9,3577.0,92861.0,1569.0,6211,800,860,44,3101,319,92118,49522,48485,3149,1313,1181,1522,4605,3722,3355,4792,4283,10071,2369,49490,6096,252,35,11900,3441,6066,3546,467,3422,1886,4277,1684,6485,1842,625,5994,9064,18743,6176,17017,6828,98007
47157,3494.0,131403.0,705128.0,15832426.0,72.21107784431138,88137.0,234638.0,235846.0,1519.0,3178.0,3299.0,21.575000000357143,15.284615384615384,9.02962962962963,41.983171,0.101536,0.009075,3.945181,1.274916,2.552394,6.434475,2.710303,53.852346,0.036194,2.278854,0.184495,38.141662,52.533976,47.466024,7.735687,4.703778,5.137588,6.456407,9.783319,8.751651,7.741575,9.2909,10.767596,29.631499,49.955424,9.234036,0.08456,0.201898,4.15167,2.072472,10.325098,2.499757,0.586796,4.135975,2.369073,4.713483,2.128845,4.592728,6.13403,1.423003,17.680808,5.247002,17.438937,14.055355,5.227998,15.451452,393219,951,85,35.7,36951.0,875754.0,23906.0,60266,25385,504387,339,21344,1728,357239,492039,444572,27586,16774,18321,23024,34888,31209,27607,33132,38398,105668,34314,467888,86487,792,1891,38885,19411,96706,23413,5496,38738,22189,44147,19939,43016,57452,13328,63051,163335,131644,48966,144720,49144,936611
47159,0.0,0.0,0.0,0.0,67.76923076923077,2589.0,6154.0,6163.0,36.0,76.0,84.0,21.575,10.576923076923077,8.988888888888889,41.674194,0.090334,0.0,1.495533,0.933454,0.732711,2.870621,0.446653,2.765231,0.0,2.694971,0.466727,92.376794,49.678812,50.321188,7.154006,5.007804,3.290843,3.577003,12.473985,12.864204,7.310094,8.207596,13.241415,26.873049,47.0541,7.668373,1.144234,0.0,3.236977,5.01355,8.752384,1.776573,0.311151,8.335843,1.671183,3.066345,2.504266,5.455184,2.318579,1.129178,17.819979,6.072468,9.530262,21.906052,7.066145,14.674295,8304,18,0,40.6,298.0,19482.0,146.0,572,89,551,0,537,93,18407,9899,10027,550,385,253,275,959,989,562,631,1018,2066,346,9376,1528,228,0,645,999,1744,354,62,1661,333,611,499,1087,462,225,1370,1899,4365,1408,2924,1210,19926
47161,0.0,0.0,0.0,0.0,74.8,1251.0,3280.0,3288.0,25.0,52.0,59.0,22.135714285714283,13.907692307692308,10.411111111111111,38.685162,0.0,0.0,0.981333,6.079835,0.700952,3.194865,0.523869,0.361544,0.819007,3.526894,0.516491,93.595514,51.508891,48.491109,4.783773,4.573287,4.381936,2.06659,13.29889,10.964409,8.170685,10.773058,14.867968,26.119403,44.691212,6.603704,0.907548,0.538626,3.054674,4.102413,8.964805,0.789493,0.531248,5.843725,2.154505,2.213532,1.542094,6.515163,3.054674,0.560761,26.425564,11.281635,9.857596,21.781155,6.087213,14.004279,5243,0,0,43.8,133.0,13325.0,95.0,433,71,49,111,478,70,12685,6981,6572,250,239,229,108,695,573,427,563,777,1365,362,6057,895,123,73,414,556,1215,107,72,792,292,300,209,883,414,76,1381,1336,2952,825,1898,1529,13553
47163,695.0,30069.0,166427.0,3839069.0,73.61261261261261,14565.0,45533.0,45881.0,275.0,670.0,719.0,21.746428571785717,16.015384615384615,8.003703703703705,38.36862,0.048825,0.015852,0.750759,1.138187,0.819875,1.989132,0.660719,1.852803,0.067847,2.361341,0.253635,94.111232,51.367409,48.632591,6.782204,3.854753,3.851752,3.544152,11.613774,10.035261,8.237677,10.150799,11.619776,30.309851,45.666965,6.398575,0.355089,0.026632,4.103179,2.905388,9.595008,2.266862,0.861725,6.195033,2.199649,3.398074,1.335388,5.619281,1.877532,0.953033,15.470028,7.780251,13.065368,16.958664,5.372621,15.786871,60510,77,25,45.3,1184.0,155230.0,1293.0,3137,1042,2922,107,3724,400,148420,81010,76697,4520,2569,2567,2362,7740,6688,5490,6765,7744,20200,4682,72020,10091,560,42,6471,4582,15132,3575,1359,9770,3469,5359,2106,8862,2961,1503,10310,20605,26745,8473,24897,12270,157707
